date,BTC,ETH,XRP,LTC,DASH,XEM,ETC,XMR,NEO,ZEC,QTUM,STEEM,WAVES,SC,GNO,LSK,GNT,REP,DOGE,SNT,XLM,GBYTE,DCR,FCT,DGB,OMG,BAT,PIVX,NXT
1520467200000.0,9886.99999998,0.07550501,8.582e-05,0.01869002,0.05145604,2.971e-05,0.00220334,0.03405,0.01009422,0.03502331,0.0021699,0.0002757,0.00062512,1.55e-06,0.0124047,0.00155609,3.721e-05,0.00393053,4e-07,1.567e-05,3.29e-05,0.03631974,0.00674161,0.00284745,2.8e-06,0.00145161,2.997e-05,0.00050954,1.79e-05
1520553600000.0,9241.06153789,0.0749976,8.651e-05,0.0188625,0.05258414,3.545e-05,0.00238402,0.02955704,0.00973,0.03384895,0.00210031,0.00027777,0.00062885,1.52e-06,0.01208004,0.00159235,3.359e-05,0.00412546,4.2e-07,1.587e-05,3.295e-05,0.03365202,0.00629113,0.00273004,2.86e-06,0.00145809,2.885e-05,0.000507,1.809e-05
1520640000000.0,9245.0,0.0786,8.912e-05,0.02018349,0.05348071,3.46e-05,0.00239105,0.03068241,0.00990002,0.03329848,0.00205379,0.00027184,0.00063275,1.49e-06,0.01160899,0.00165558,3.301e-05,0.003949,4.5e-07,1.507e-05,3.317e-05,0.0299975,0.00662999,0.00281127,2.78e-06,0.00160667,2.806e-05,0.00049955,1.72e-05
1520726400000.0,8750.5,0.0779,8.795e-05,0.02020577,0.05464,3.688e-05,0.0023595,0.02886998,0.00971958,0.032354,0.00204491,0.0002693,0.00062948,1.47e-06,0.01163056,0.00160998,3.358e-05,0.00376146,4.5e-07,1.504e-05,3.27e-05,0.03231439,0.0069301,0.00285115,2.77e-06,0.00152158,2.947e-05,0.00049551,1.72e-05
1520812800000.0,9554.999999,0.0758,8.55e-05,0.01962073,0.05550013,3.635e-05,0.00223867,0.0294691,0.00953452,0.0321,0.00200715,0.00026322,0.00061114,1.47e-06,0.01124362,0.00154918,3.249e-05,0.00377895,4.3e-07,1.432e-05,3.169e-05,0.0316898,0.00665342,0.00284792,2.76e-06,0.00152777,2.843e-05,0.00048343,1.698e-05
1520899200000.0,9150.38699996,0.0763,8.577e-05,0.01952792,0.05440126,4.229e-05,0.00223523,0.02815905,0.00933002,0.03167158,0.00199149,0.00026319,0.0006099,1.59e-06,0.01112926,0.00155136,3.295e-05,0.00378823,4.4e-07,1.45e-05,3.146e-05,0.02991823,0.0066,0.00289111,2.99e-06,0.00148873,2.876e-05,0.00048199,1.697e-05
1520985600000.0,9135.05000002,0.07539938,8.478e-05,0.01907602,0.053,5.002e-05,0.00215707,0.026897,0.00910003,0.0309991,0.00196,0.00026571,0.00060563,1.49e-06,0.01087627,0.00153187,3.304e-05,0.00417794,4.2e-07,1.432e-05,3.16e-05,0.02851773,0.00651,0.00292399,2.86e-06,0.00148967,2.672e-05,0.00049267,1.669e-05
1521072000000.0,8177.64017685,0.07474497,8.37e-05,0.01954007,0.05144954,4.747e-05,0.00206539,0.02615,0.00867649,0.03024797,0.00192058,0.00026862,0.000603,1.49e-06,0.01041502,0.001428,3.015e-05,0.00383872,4.2e-07,1.424e-05,2.984e-05,0.02660075,0.00636259,0.00281046,2.77e-06,0.00140999,2.7e-05,0.00047454,1.67e-05
1521158400000.0,8220.46602816,0.07380999,8.289e-05,0.01983754,0.0505,4.51e-05,0.0022099,0.02570389,0.00838303,0.02911502,0.00188954,0.00025669,0.00063225,1.41e-06,0.01048789,0.001591,3e-05,0.00386,4.2e-07,1.311e-05,2.903e-05,0.02413019,0.00669958,0.00265664,2.69e-06,0.00137368,2.385e-05,0.00047296,1.647e-05
1521244800000.0,8275.00000012,0.072191,8.215e-05,0.01988002,0.05141972,4.068e-05,0.00212325,0.02604723,0.00815904,0.02816404,0.001784,0.00024767,0.00059853,1.4e-06,0.01022108,0.00157125,3.008e-05,0.00395895,4.1e-07,1.248e-05,2.739e-05,0.02449877,0.00655484,0.00281399,2.64e-06,0.00134309,2.395e-05,0.00046292,1.612e-05
1521331200000.0,7856.69999999,0.06990002,7.994e-05,0.0193,0.04924499,3.547e-05,0.002054,0.02489,0.00771301,0.02781996,0.00169611,0.00022974,0.00058292,1.24e-06,0.01006653,0.001542,2.73e-05,0.00387494,4.2e-07,1.161e-05,2.613e-05,0.02361737,0.00613765,0.00269962,2.53e-06,0.00123178,2.416e-05,0.00044801,1.593e-05
1521417600000.0,8199.99999999,0.06557311,7.924e-05,0.018675,0.047839,3.445e-05,0.00204159,0.02549838,0.00798499,0.0297411,0.00161287,0.00021942,0.00053797,1.33e-06,0.00979103,0.00149008,2.671e-05,0.00361409,3.8e-07,1.215e-05,2.675e-05,0.02549685,0.00616024,0.00248155,2.49e-06,0.0012845,2.306e-05,0.00042296,1.539e-05
1521504000000.0,8601.0,0.06484998,8.405e-05,0.01884906,0.04789963,3.44e-05,0.0022703,0.02519105,0.00843956,0.02965499,0.00230058,0.00023678,0.00056277,1.39e-06,0.00971543,0.001494,2.888e-05,0.00385402,3.9e-07,1.347e-05,2.863e-05,0.02417774,0.00613376,0.00265868,2.6e-06,0.00133389,2.4e-05,0.00043582,1.596e-05
1521590400000.0,8890.0,0.06269218,7.859e-05,0.01889412,0.04821696,3.421e-05,0.00224393,0.02506,0.00847468,0.02905199,0.00229327,0.00024241,0.00056691,1.54e-06,0.00998182,0.00152819,2.848e-05,0.00396669,4.1e-07,1.28e-05,3e-05,0.02475305,0.00596875,0.0026,2.79e-06,0.00135038,2.368e-05,0.00045747,1.657e-05
1521676800000.0,8894.99999989,0.06275032,7.638e-05,0.01896999,0.04859,3.205e-05,0.00218693,0.02434,0.0081575,0.02906221,0.00221733,0.00024214,0.0005595,1.48e-06,0.00986952,0.00149916,2.821e-05,0.00401845,4e-07,1.264e-05,2.826e-05,0.02472002,0.00583143,0.00296587,2.7e-06,0.00133124,2.328e-05,0.000455,1.596e-05
1521763200000.0,8725.0,0.06184,7.487e-05,0.01870678,0.047058,3.358e-05,0.00225,0.02432081,0.00799981,0.02859999,0.00221431,0.00023901,0.00055018,1.53e-06,0.00972229,0.00143979,2.824e-05,0.00402231,4e-07,1.257e-05,2.758e-05,0.02503104,0.00581008,0.00290988,2.75e-06,0.00132303,2.393e-05,0.00044704,1.594e-05
1521849600000.0,8900.0,0.06102,7.171e-05,0.01899999,0.04850525,3.103e-05,0.00215404,0.02412481,0.00773898,0.029,0.00208839,0.00022247,0.0005324,1.44e-06,0.00916686,0.0013528,2.82e-05,0.00399363,3.9e-07,1.144e-05,2.66e-05,0.02349707,0.00609819,0.00264674,2.56e-06,0.00129183,2.42e-05,0.00043738,1.544e-05
1521936000000.0,8537.53901,0.06099,7.354e-05,0.01859493,0.04935473,3.249e-05,0.0021388,0.0242521,0.00759622,0.02812929,0.00207083,0.00022962,0.00055299,1.6e-06,0.00900159,0.00138879,2.815e-05,0.00402141,4e-07,1.153e-05,2.718e-05,0.0228849,0.00597082,0.00264677,2.63e-06,0.00130697,2.48e-05,0.00047714,1.579e-05
1522022400000.0,8464.0,0.06186471,7.514e-05,0.01890154,0.04862786,3.38e-05,0.00212749,0.02487486,0.00771765,0.0281242,0.00211302,0.00023338,0.00056,1.78e-06,0.00967895,0.00137899,2.968e-05,0.00402537,4e-07,1.179e-05,2.823e-05,0.02300039,0.00597477,0.00278634,2.83e-06,0.00128013,2.496e-05,0.0004814,1.671e-05
1522108800000.0,8155.432117,0.05971024,7.234e-05,0.01812066,0.04765121,3.23e-05,0.00201,0.02400108,0.00725,0.02755478,0.00197255,0.0002218,0.00053592,1.7e-06,0.00908053,0.00133854,3.057e-05,0.004273,3.9e-07,1.119e-05,2.773e-05,0.02297447,0.00589005,0.00299434,2.72e-06,0.00126215,2.651e-05,0.00046763,1.621e-05
1522195200000.0,7771.05990024,0.05744806,7.312e-05,0.01736001,0.04507213,3.161e-05,0.00202257,0.024,0.007093,0.0275983,0.00194816,0.00021676,0.00052863,1.7e-06,0.00869038,0.00126,3.016e-05,0.004184,3.9e-07,1.135e-05,2.759e-05,0.02472547,0.00587082,0.00302753,2.68e-06,0.00124438,2.888e-05,0.00055147,1.647e-05
1522281600000.0,7950.0,0.05615027,7.219e-05,0.01655328,0.04409341,3.18e-05,0.00202629,0.02516784,0.00719665,0.02649315,0.0019603,0.00023897,0.00053336,1.67e-06,0.00846791,0.001215,3.256e-05,0.00416144,3.9e-07,1.145e-05,2.765e-05,0.02496199,0.00585809,0.00293872,2.72e-06,0.00121891,2.823e-05,0.00054481,1.611e-05
1522368000000.0,7084.0,0.05406509,7.095e-05,0.01615512,0.04611699,3.12e-05,0.00207498,0.02470361,0.00727045,0.02625662,0.00198288,0.00023094,0.00051402,1.55e-06,0.00799198,0.0011067,2.997e-05,0.00376866,3.9e-07,1.207e-05,2.661e-05,0.02257703,0.00573301,0.00274126,2.54e-06,0.00118555,2.634e-05,0.00050868,1.609e-05
1522454400000.0,6850.5,0.0575585,7.3e-05,0.01729,0.04525185,3.228e-05,0.00208855,0.025144,0.00733623,0.02771048,0.00206,0.0002225,0.00051873,1.54e-06,0.00806795,0.00108,2.807e-05,0.00378456,4e-07,1.25e-05,2.743e-05,0.02397234,0.00570002,0.00255146,2.53e-06,0.00120821,2.699e-05,0.00054245,1.627e-05
1522540800000.0,6911.00000004,0.05706769,7.218e-05,0.01674673,0.04392551,3.152e-05,0.00206125,0.0256799,0.00720163,0.026515,0.00203847,0.00021801,0.0005219,1.54e-06,0.008387,0.00107468,2.88e-05,0.00377002,3.9e-07,1.249e-05,2.959e-05,0.02445532,0.00576594,0.00279584,2.54e-06,0.00118113,2.83e-05,0.00051,1.6e-05
1522627200000.0,6796.50000001,0.05541672,7.047e-05,0.01680001,0.04269999,3.06e-05,0.00199732,0.0256,0.00694999,0.02660049,0.00197032,0.0002081,0.00051322,1.5e-06,0.00816766,0.001037,2.844e-05,0.00359219,3.9e-07,1.214e-05,3.01e-05,0.02426754,0.00583955,0.00283158,2.52e-06,0.00118469,2.713e-05,0.00053193,1.577e-05
1522713600000.0,7050.0,0.05467598,7.012e-05,0.016915,0.04419999,3.192e-05,0.00198521,0.02513697,0.00695564,0.02733019,0.00200276,0.00023714,0.00053201,1.5e-06,0.00803897,0.001104,2.956e-05,0.00362791,4e-07,1.282e-05,3.179e-05,0.0243118,0.00593505,0.00300671,2.55e-06,0.00123738,2.826e-05,0.00054063,1.652e-05
1522800000000.0,7400.00000005,0.05608656,7.394e-05,0.01813499,0.04575334,3.446e-05,0.00203999,0.02541263,0.00721001,0.02771992,0.0020301,0.00027307,0.0005447,1.68e-06,0.00877371,0.00134301,2.955e-05,0.00368717,4e-07,1.422e-05,3.153e-05,0.02519,0.00637,0.00294978,2.7e-06,0.00127818,2.849e-05,0.00055629,1.671e-05
1522886400000.0,6803.46103325,0.05554502,7.209e-05,0.01739877,0.04388036,3.301e-05,0.0020049,0.02485,0.006984,0.02665001,0.00198365,0.00027759,0.00052539,1.54e-06,0.00921692,0.001218,2.885e-05,0.00350791,4e-07,1.351e-05,2.987e-05,0.025,0.00624697,0.00284712,2.65e-06,0.00120567,2.738e-05,0.00055711,1.714e-05
1522972800000.0,6780.87391003,0.0564,7.247e-05,0.0174601,0.0442001,3.286e-05,0.00201748,0.02552714,0.006945,0.02693583,0.00197265,0.00025424,0.00051956,1.65e-06,0.00904987,0.00125603,2.89e-05,0.00387879,4.1e-07,1.279e-05,2.905e-05,0.02536176,0.006415,0.00289,2.69e-06,0.00130005,2.745e-05,0.000587,1.648e-05
1523059200000.0,6600.427,0.05603701,7.135e-05,0.01711,0.04291561,3.304e-05,0.00199299,0.02441216,0.00677,0.02635583,0.00193734,0.00027,0.00051194,1.63e-06,0.00845003,0.00124342,2.819e-05,0.00365079,4.1e-07,1.338e-05,2.914e-05,0.02555999,0.00665,0.00286387,2.59e-06,0.00140485,2.733e-05,0.00057172,1.682e-05
1523145600000.0,6880.0,0.05609966,7.031e-05,0.01680706,0.04298782,3.211e-05,0.0019552,0.02449095,0.0067001,0.02609999,0.00189239,0.00026971,0.00051244,1.62e-06,0.00848,0.00124676,2.807e-05,0.00356867,4e-07,1.281e-05,2.924e-05,0.02666867,0.00725,0.00294559,2.62e-06,0.00135849,2.824e-05,0.00056132,1.652e-05
1523232000000.0,7023.0,0.05687092,7.105e-05,0.01672001,0.04434201,3.349e-05,0.00201099,0.02464051,0.00702,0.02614673,0.00190584,0.00027102,0.000519,1.64e-06,0.0086,0.0013,2.916e-05,0.00357087,3.9e-07,1.291e-05,2.93e-05,0.027125,0.00705259,0.00297799,2.69e-06,0.00135524,2.852e-05,0.00056254,1.718e-05
